component_file,component_layer,previous_classification,route_profile_applied,input_packets_added,output_packets_added,pointer_ids_added,validator_bindings_added,quality_gates_added,fallback_added,lineage_added,provider_boundary_added,new_classification,quarantined,reason
skills/media_video/M-226-video-seo-optimizer.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/media_video/M-227-captions-subtitle-generator.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/media_video/M-228-multi-angle-cut-strategy.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/media_video/M-229-video-performance-predictor.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/media_video/M-230-platform-specific-video-adapter.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-151-empire-expansion-layer.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-152-channel-discovery-engine.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-153-niche-profitability-analyzer.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-154-channel-launch-architect.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-155-brand-identity-engine.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-156-audience-persona-generator.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-157-content-strategy-replicator.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-158-content-calendar-engine.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-159-production-capacity-planner.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-160-creator-clone-system.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-161-personality-mapping-engine.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-162-voice-identity-cloner.py,SKILL,TEMPLATE_ONLY_SHALLOW,voice_context_profile,"[script_segment_packet, final_script_packet]","[voice_context_packet, music_sfx_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_FINAL_SCRIPT_VOICE]","[voice_context_packet_present, music_sfx_packet_present, quality_scores_present]","[voice_persona_gate, emotion_map_gate, pause_map_gate, timestamp_strategy_gate]",NEEDS_HUMAN_REVIEW if voice map lacks segment_id.,"[script_segment_packet_id, voice_context_packet_id, segment_id, emotion]",voice provider calls disabled unless provider_handoff_packet and approval_packet authorize them,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: voice/audio
skills/operations/M-162-voice-identity-cloner.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-163-speech-emotion-engine.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-164-character-behavior-engine.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-165-dialogue-style-generator.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-166-creator-identity-manager.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/operations/M-167-reputation-control-engine.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
