component_id,component_path,component_layer,route_profile,route_family,lifecycle_status,active_runtime,reason
M-004_Audience_Demographic_Mapper,skills/topic_intelligence/M-004-audience-demographic-mapper.skill.md,SKILL,lineage_profile,"lineage_summary, approval_gate",ACTIVE_CORE,True,profile mapped to active route DAG
M-006-viral-pattern-detector,skills/topic_intelligence/M-006-viral-pattern-detector.py,SKILL,research_synthesis_profile,"trend_research, topic_discovery, script_generation",ACTIVE_CORE,True,profile mapped to active route DAG
M-006_Viral_Pattern_Detector,skills/topic_intelligence/M-006-viral-pattern-detector.skill.md,SKILL,lineage_profile,"lineage_summary, approval_gate",ACTIVE_CORE,True,profile mapped to active route DAG
M-007-algorithm-signal-monitor,skills/topic_intelligence/M-007-algorithm-signal-monitor.py,SKILL,research_synthesis_profile,"trend_research, topic_discovery, script_generation",ACTIVE_CORE,True,profile mapped to active route DAG
M-007_Algorithm_Signal_Monitor,skills/topic_intelligence/M-007-algorithm-signal-monitor.skill.md,SKILL,lineage_profile,"lineage_summary, approval_gate",ACTIVE_CORE,True,profile mapped to active route DAG
M-008-topic-viability-scorer,skills/topic_intelligence/M-008-topic-viability-scorer.py,SKILL,research_synthesis_profile,"trend_research, topic_discovery, script_generation",ACTIVE_CORE,True,profile mapped to active route DAG
M-008_Topic_Viability_Scorer,skills/topic_intelligence/M-008-topic-viability-scorer.skill.md,SKILL,lineage_profile,"lineage_summary, approval_gate",ACTIVE_CORE,True,profile mapped to active route DAG
M-012-audience-interest-predictor,skills/topic_intelligence/M-012-audience-interest-predictor.py,SKILL,research_synthesis_profile,"trend_research, topic_discovery, script_generation",ACTIVE_CORE,True,profile mapped to active route DAG
M-012_Audience_Interest_Predictor,skills/topic_intelligence/M-012-audience-interest-predictor.skill.md,SKILL,lineage_profile,"lineage_summary, approval_gate",ACTIVE_CORE,True,profile mapped to active route DAG
M-013-search-demand-forecaster,skills/topic_intelligence/M-013-search-demand-forecaster.py,SKILL,research_synthesis_profile,"trend_research, topic_discovery, script_generation",ACTIVE_CORE,True,profile mapped to active route DAG
M-013_Search_Demand_Forecaster,skills/topic_intelligence/M-013-search-demand-forecaster.skill.md,SKILL,lineage_profile,"lineage_summary, approval_gate",ACTIVE_CORE,True,profile mapped to active route DAG
M-014-comment-sentiment-analyzer,skills/topic_intelligence/M-014-comment-sentiment-analyzer.py,SKILL,research_synthesis_profile,"trend_research, topic_discovery, script_generation",ACTIVE_CORE,True,profile mapped to active route DAG
M-014_Comment_Sentiment_Analyzer,skills/topic_intelligence/M-014-comment-sentiment-analyzer.skill.md,SKILL,lineage_profile,"lineage_summary, approval_gate",ACTIVE_CORE,True,profile mapped to active route DAG
M-015-cultural-context-analyzer,skills/topic_intelligence/M-015-cultural-context-analyzer.py,SKILL,research_synthesis_profile,"trend_research, topic_discovery, script_generation",ACTIVE_CORE,True,profile mapped to active route DAG
M-015_Cultural_Context_Analyzer,skills/topic_intelligence/M-015-cultural-context-analyzer.skill.md,SKILL,lineage_profile,"lineage_summary, approval_gate",ACTIVE_CORE,True,profile mapped to active route DAG
M-016-content-gap-finder,skills/topic_intelligence/M-016-content-gap-finder.py,SKILL,research_synthesis_profile,"trend_research, topic_discovery, script_generation",ACTIVE_CORE,True,profile mapped to active route DAG
M-016_Content_Gap_Finder,skills/topic_intelligence/M-016-content-gap-finder.skill.md,SKILL,lineage_profile,"lineage_summary, approval_gate",ACTIVE_CORE,True,profile mapped to active route DAG
M-018-trend-lifecycle-predictor,skills/topic_intelligence/M-018-trend-lifecycle-predictor.py,SKILL,research_synthesis_profile,"trend_research, topic_discovery, script_generation",ACTIVE_CORE,True,profile mapped to active route DAG
M-018_Trend_Lifecycle_Predictor,skills/topic_intelligence/M-018-trend-lifecycle-predictor.skill.md,SKILL,lineage_profile,"lineage_summary, approval_gate",ACTIVE_CORE,True,profile mapped to active route DAG
M-019-audience-pain-point-miner,skills/topic_intelligence/M-019-audience-pain-point-miner.py,SKILL,research_synthesis_profile,"trend_research, topic_discovery, script_generation",ACTIVE_CORE,True,profile mapped to active route DAG
M-019_Audience_Pain_Point_Miner,skills/topic_intelligence/M-019-audience-pain-point-miner.skill.md,SKILL,lineage_profile,"lineage_summary, approval_gate",ACTIVE_CORE,True,profile mapped to active route DAG
M-023-trend-risk-evaluator,skills/topic_intelligence/M-023-trend-risk-evaluator.py,SKILL,media_quality_gate_profile,"quality_gate, full_video_pipeline",ACTIVE_CORE,True,profile mapped to active route DAG
M-023-trend-risk-evaluator.skill,skills/topic_intelligence/M-023-trend-risk-evaluator.skill.md,SKILL,lineage_profile,"lineage_summary, approval_gate",ACTIVE_CORE,True,profile mapped to active route DAG
M-024-topic-finalization-engine,skills/topic_intelligence/M-024-topic-finalization-engine.py,SKILL,research_synthesis_profile,"trend_research, topic_discovery, script_generation",ACTIVE_CORE,True,profile mapped to active route DAG
M-024-topic-finalization-engine.skill,skills/topic_intelligence/M-024-topic-finalization-engine.skill.md,SKILL,lineage_profile,"lineage_summary, approval_gate",ACTIVE_CORE,True,profile mapped to active route DAG
README,subskills/README.md,SUB_SKILL,research_synthesis_profile,"trend_research, topic_discovery, script_generation",ACTIVE_CORE,True,profile mapped to active route DAG
